"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"1","BIC.best",15,20.6919999999809,18,-3,2000,0.1,"jGTEWCK",100,100,10
"2","pamk.best",2,29.5970000000088,18,-16,2000,0.1,"jGTEWCK",100,100,10
"3","calinski.best",13,9.23600000000442,18,-5,2000,0.1,"jGTEWCK",100,100,10
"4","apclus.best",19,46.8250000000116,18,1,2000,0.1,"jGTEWCK",100,100,10
"5","BIC_kluster_mean",5,0.00618220000000147,18,-13,2000,0.1,"jGTEWCK",100,100,10
"6","cal_kluster_mean",15,0.0104917000000045,18,-3,2000,0.1,"jGTEWCK",100,100,10
"7","pam_kluster_mean",2,0.000273699999999371,18,-16,2000,0.1,"jGTEWCK",100,100,10
"8","ap_kluster_mean",6,0.000250800000008894,18,-12,2000,0.1,"jGTEWCK",100,100,10
"9","BIC_kluster_frq",3,0.00618220000000147,18,-15,2000,0.1,"jGTEWCK",100,100,10
"10","cal_kluster_frq",15,0.0104917000000045,18,-3,2000,0.1,"jGTEWCK",100,100,10
"11","pam_kluster_frq",2,0.000273699999999371,18,-16,2000,0.1,"jGTEWCK",100,100,10
"12","ap_kluster_frq",6,0.000250800000008894,18,-12,2000,0.1,"jGTEWCK",100,100,10
"13","BIC.best",13,17.4910000000091,18,-5,2014,0.2,"QetFNdD",100,100,10
"14","pamk.best",2,34.2239999999874,18,-16,2014,0.2,"QetFNdD",100,100,10
"15","calinski.best",13,6.77199999999721,18,-5,2014,0.2,"QetFNdD",100,100,10
"16","apclus.best",19,36.2690000000002,18,1,2014,0.2,"QetFNdD",100,100,10
"17","BIC_kluster_mean",5,0.00493910000000033,18,-13,2014,0.2,"QetFNdD",100,100,10
"18","cal_kluster_mean",15,0.00950760000000009,18,-3,2014,0.2,"QetFNdD",100,100,10
"19","pam_kluster_mean",3,0.000270499999995809,18,-15,2014,0.2,"QetFNdD",100,100,10
"20","ap_kluster_mean",6,0.000259500000000116,18,-12,2014,0.2,"QetFNdD",100,100,10
"21","BIC_kluster_frq",4,0.00493910000000033,18,-14,2014,0.2,"QetFNdD",100,100,10
"22","cal_kluster_frq",15,0.00950760000000009,18,-3,2014,0.2,"QetFNdD",100,100,10
"23","pam_kluster_frq",2,0.000270499999995809,18,-16,2014,0.2,"QetFNdD",100,100,10
"24","ap_kluster_frq",6,0.000259500000000116,18,-12,2014,0.2,"QetFNdD",100,100,10
"25","BIC.best",15,15.2019999999902,18,-3,2091,0.3,"0hRo2n3",100,100,10
"26","pamk.best",2,34.426999999996,18,-16,2091,0.3,"0hRo2n3",100,100,10
"27","calinski.best",13,5.66000000000349,18,-5,2091,0.3,"0hRo2n3",100,100,10
"28","apclus.best",18,41.9119999999821,18,0,2091,0.3,"0hRo2n3",100,100,10
"29","BIC_kluster_mean",6,0.00483790000000445,18,-12,2091,0.3,"0hRo2n3",100,100,10
"30","cal_kluster_mean",15,0.00881669999999576,18,-3,2091,0.3,"0hRo2n3",100,100,10
"31","pam_kluster_mean",3,0.000255300000004354,18,-15,2091,0.3,"0hRo2n3",100,100,10
"32","ap_kluster_mean",6,0.000242600000003586,18,-12,2091,0.3,"0hRo2n3",100,100,10
"33","BIC_kluster_frq",3,0.00483790000000445,18,-15,2091,0.3,"0hRo2n3",100,100,10
"34","cal_kluster_frq",15,0.00881669999999576,18,-3,2091,0.3,"0hRo2n3",100,100,10
"35","pam_kluster_frq",2,0.000255300000004354,18,-16,2091,0.3,"0hRo2n3",100,100,10
"36","ap_kluster_frq",6,0.000242600000003586,18,-12,2091,0.3,"0hRo2n3",100,100,10
"37","BIC.best",15,16.6539999999804,18,-3,2246,0.4,"wzJZU59",100,100,10
"38","pamk.best",2,35.6760000000068,18,-16,2246,0.4,"wzJZU59",100,100,10
"39","calinski.best",13,5.95100000000093,18,-5,2246,0.4,"wzJZU59",100,100,10
"40","apclus.best",18,46.7000000000116,18,0,2246,0.4,"wzJZU59",100,100,10
"41","BIC_kluster_mean",7,0.00475950000000303,18,-11,2246,0.4,"wzJZU59",100,100,10
"42","cal_kluster_mean",15,0.00916850000000559,18,-3,2246,0.4,"wzJZU59",100,100,10
"43","pam_kluster_mean",3,0.000261200000005192,18,-15,2246,0.4,"wzJZU59",100,100,10
"44","ap_kluster_mean",7,0.000247000000000116,18,-11,2246,0.4,"wzJZU59",100,100,10
"45","BIC_kluster_frq",3,0.00475950000000303,18,-15,2246,0.4,"wzJZU59",100,100,10
"46","cal_kluster_frq",15,0.00916850000000559,18,-3,2246,0.4,"wzJZU59",100,100,10
"47","pam_kluster_frq",2,0.000261200000005192,18,-16,2246,0.4,"wzJZU59",100,100,10
"48","ap_kluster_frq",7,0.000247000000000116,18,-11,2246,0.4,"wzJZU59",100,100,10
"49","BIC.best",15,13.7429999999877,18,-3,2391,0.5,"2yeNVEr",100,100,10
"50","pamk.best",2,42.0739999999932,18,-16,2391,0.5,"2yeNVEr",100,100,10
"51","calinski.best",13,5.75200000000768,18,-5,2391,0.5,"2yeNVEr",100,100,10
"52","apclus.best",18,55.1149999999907,18,0,2391,0.5,"2yeNVEr",100,100,10
"53","BIC_kluster_mean",11,0.00419389999998675,18,-7,2391,0.5,"2yeNVEr",100,100,10
"54","cal_kluster_mean",15,0.00953479999998817,18,-3,2391,0.5,"2yeNVEr",100,100,10
"55","pam_kluster_mean",3,0.000272500000006403,18,-15,2391,0.5,"2yeNVEr",100,100,10
"56","ap_kluster_mean",6,0.000238099999999395,18,-12,2391,0.5,"2yeNVEr",100,100,10
"57","BIC_kluster_frq",15,0.00419389999998675,18,-3,2391,0.5,"2yeNVEr",100,100,10
"58","cal_kluster_frq",15,0.00953479999998817,18,-3,2391,0.5,"2yeNVEr",100,100,10
"59","pam_kluster_frq",2,0.000272500000006403,18,-16,2391,0.5,"2yeNVEr",100,100,10
"60","ap_kluster_frq",6,0.000238099999999395,18,-12,2391,0.5,"2yeNVEr",100,100,10
"61","BIC.best",15,11.5880000000179,18,-3,2302,0.6,"aiK0t1V",100,100,10
"62","pamk.best",10,41.9260000000068,18,-8,2302,0.6,"aiK0t1V",100,100,10
"63","calinski.best",13,5.41000000000349,18,-5,2302,0.6,"aiK0t1V",100,100,10
"64","apclus.best",18,50.7399999999907,18,0,2302,0.6,"aiK0t1V",100,100,10
"65","BIC_kluster_mean",13,0.00362060000000347,18,-5,2302,0.6,"aiK0t1V",100,100,10
"66","cal_kluster_mean",15,0.00929970000000321,18,-3,2302,0.6,"aiK0t1V",100,100,10
"67","pam_kluster_mean",7,0.000278199999991921,18,-11,2302,0.6,"aiK0t1V",100,100,10
"68","ap_kluster_mean",6,0.00025570000000007,18,-12,2302,0.6,"aiK0t1V",100,100,10
"69","BIC_kluster_frq",15,0.00362060000000347,18,-3,2302,0.6,"aiK0t1V",100,100,10
"70","cal_kluster_frq",15,0.00929970000000321,18,-3,2302,0.6,"aiK0t1V",100,100,10
"71","pam_kluster_frq",10,0.000278199999991921,18,-8,2302,0.6,"aiK0t1V",100,100,10
"72","ap_kluster_frq",6,0.00025570000000007,18,-12,2302,0.6,"aiK0t1V",100,100,10
"73","BIC.best",15,8.56599999999162,18,-3,2087,0.7,"TlGTpL5",100,100,10
"74","pamk.best",2,23.7220000000088,18,-16,2087,0.7,"TlGTpL5",100,100,10
"75","calinski.best",13,4.61600000000908,18,-5,2087,0.7,"TlGTpL5",100,100,10
"76","apclus.best",18,40.2429999999877,18,0,2087,0.7,"TlGTpL5",100,100,10
"77","BIC_kluster_mean",13,0.00357300000000396,18,-5,2087,0.7,"TlGTpL5",100,100,10
"78","cal_kluster_mean",15,0.00927900000000081,18,-3,2087,0.7,"TlGTpL5",100,100,10
"79","pam_kluster_mean",5,0.000274900000001071,18,-13,2087,0.7,"TlGTpL5",100,100,10
"80","ap_kluster_mean",6,0.000264499999998952,18,-12,2087,0.7,"TlGTpL5",100,100,10
"81","BIC_kluster_frq",15,0.00357300000000396,18,-3,2087,0.7,"TlGTpL5",100,100,10
"82","cal_kluster_frq",15,0.00927900000000081,18,-3,2087,0.7,"TlGTpL5",100,100,10
"83","pam_kluster_frq",2,0.000274900000001071,18,-16,2087,0.7,"TlGTpL5",100,100,10
"84","ap_kluster_frq",6,0.000264499999998952,18,-12,2087,0.7,"TlGTpL5",100,100,10
