"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"1","BIC_kluster_mean",4,0.881049999997485,19,-15,3610000,100,0.1,"SZBz9Ic",100,1
"2","cal_kluster_mean",15,1.30275000000838,19,-4,3610000,100,0.1,"SZBz9Ic",100,1
"3","pam_kluster_mean",2,0.0375699999986682,19,-17,3610000,100,0.1,"SZBz9Ic",100,1
"4","ap_kluster_mean",6,0.0241499999945518,19,-13,3610000,100,0.1,"SZBz9Ic",100,1
"5","BIC_kluster_frq",3,0.881049999997485,19,-16,3610000,100,0.1,"SZBz9Ic",100,1
"6","cal_kluster_frq",15,1.30275000000838,19,-4,3610000,100,0.1,"SZBz9Ic",100,1
"7","pam_kluster_frq",2,0.0375699999986682,19,-17,3610000,100,0.1,"SZBz9Ic",100,1
"8","ap_kluster_frq",6,0.0241499999945518,19,-13,3610000,100,0.1,"SZBz9Ic",100,1
"9","BIC_kluster_mean",11,4.9081399999978,19,-8,3610000,500,0.1,"SZBz9Ic",100,1
"10","cal_kluster_mean",15,4.98607000000775,19,-4,3610000,500,0.1,"SZBz9Ic",100,1
"11","pam_kluster_mean",2,1.17612000000081,19,-17,3610000,500,0.1,"SZBz9Ic",100,1
"12","ap_kluster_mean",18,0.624539999990957,19,-1,3610000,500,0.1,"SZBz9Ic",100,1
"13","BIC_kluster_frq",15,4.9081399999978,19,-4,3610000,500,0.1,"SZBz9Ic",100,1
"14","cal_kluster_frq",15,4.98607000000775,19,-4,3610000,500,0.1,"SZBz9Ic",100,1
"15","pam_kluster_frq",2,1.17612000000081,19,-17,3610000,500,0.1,"SZBz9Ic",100,1
"16","ap_kluster_frq",19,0.624539999990957,19,0,3610000,500,0.1,"SZBz9Ic",100,1
"17","BIC_kluster_mean",15,10.503679999999,19,-4,3610000,1000,0.1,"SZBz9Ic",100,1
"18","cal_kluster_mean",15,10.4883200000064,19,-4,3610000,1000,0.1,"SZBz9Ic",100,1
"19","pam_kluster_mean",2,6.25082999999868,19,-17,3610000,1000,0.1,"SZBz9Ic",100,1
"20","ap_kluster_mean",19,2.8302299999923,19,0,3610000,1000,0.1,"SZBz9Ic",100,1
"21","BIC_kluster_frq",15,10.503679999999,19,-4,3610000,1000,0.1,"SZBz9Ic",100,1
"22","cal_kluster_frq",15,10.4883200000064,19,-4,3610000,1000,0.1,"SZBz9Ic",100,1
"23","pam_kluster_frq",2,6.25082999999868,19,-17,3610000,1000,0.1,"SZBz9Ic",100,1
"24","ap_kluster_frq",19,2.8302299999923,19,0,3610000,1000,0.1,"SZBz9Ic",100,1
"25","BIC_kluster_mean",5,0.842260000003735,19,-14,3610000,100,0.2,"FgES3C2",100,1
"26","cal_kluster_mean",15,1.20072999999509,19,-4,3610000,100,0.2,"FgES3C2",100,1
"27","pam_kluster_mean",2,0.0374699999950826,19,-17,3610000,100,0.2,"FgES3C2",100,1
"28","ap_kluster_mean",6,0.0239900000032503,19,-13,3610000,100,0.2,"FgES3C2",100,1
"29","BIC_kluster_frq",4,0.842260000003735,19,-15,3610000,100,0.2,"FgES3C2",100,1
"30","cal_kluster_frq",15,1.20072999999509,19,-4,3610000,100,0.2,"FgES3C2",100,1
"31","pam_kluster_frq",2,0.0374699999950826,19,-17,3610000,100,0.2,"FgES3C2",100,1
"32","ap_kluster_frq",6,0.0239900000032503,19,-13,3610000,100,0.2,"FgES3C2",100,1
"33","BIC_kluster_mean",14,5.43578999999794,19,-5,3610000,500,0.2,"FgES3C2",100,1
"34","cal_kluster_mean",15,4.17982999999891,19,-4,3610000,500,0.2,"FgES3C2",100,1
"35","pam_kluster_mean",2,1.11451999999816,19,-17,3610000,500,0.2,"FgES3C2",100,1
"36","ap_kluster_mean",19,0.589740000003949,19,0,3610000,500,0.2,"FgES3C2",100,1
"37","BIC_kluster_frq",15,5.43578999999794,19,-4,3610000,500,0.2,"FgES3C2",100,1
"38","cal_kluster_frq",15,4.17982999999891,19,-4,3610000,500,0.2,"FgES3C2",100,1
"39","pam_kluster_frq",2,1.11451999999816,19,-17,3610000,500,0.2,"FgES3C2",100,1
"40","ap_kluster_frq",19,0.589740000003949,19,0,3610000,500,0.2,"FgES3C2",100,1
"41","BIC_kluster_mean",15,13.3929900000081,19,-4,3610000,1000,0.2,"FgES3C2",100,1
"42","cal_kluster_mean",15,8.44532999999588,19,-4,3610000,1000,0.2,"FgES3C2",100,1
"43","pam_kluster_mean",2,5.43745999999577,19,-17,3610000,1000,0.2,"FgES3C2",100,1
"44","ap_kluster_mean",19,2.7617600000021,19,0,3610000,1000,0.2,"FgES3C2",100,1
"45","BIC_kluster_frq",15,13.3929900000081,19,-4,3610000,1000,0.2,"FgES3C2",100,1
"46","cal_kluster_frq",15,8.44532999999588,19,-4,3610000,1000,0.2,"FgES3C2",100,1
"47","pam_kluster_frq",2,5.43745999999577,19,-17,3610000,1000,0.2,"FgES3C2",100,1
"48","ap_kluster_frq",19,2.7617600000021,19,0,3610000,1000,0.2,"FgES3C2",100,1
"49","BIC_kluster_mean",4,0.770900000007823,19,-15,3610000,100,0.3,"DBRmc14",100,1
"50","cal_kluster_mean",15,1.35920000000508,19,-4,3610000,100,0.3,"DBRmc14",100,1
"51","pam_kluster_mean",2,0.0377299999992829,19,-17,3610000,100,0.3,"DBRmc14",100,1
"52","ap_kluster_mean",6,0.0272099999978673,19,-13,3610000,100,0.3,"DBRmc14",100,1
"53","BIC_kluster_frq",4,0.770900000007823,19,-15,3610000,100,0.3,"DBRmc14",100,1
"54","cal_kluster_frq",15,1.35920000000508,19,-4,3610000,100,0.3,"DBRmc14",100,1
"55","pam_kluster_frq",2,0.0377299999992829,19,-17,3610000,100,0.3,"DBRmc14",100,1
"56","ap_kluster_frq",6,0.0272099999978673,19,-13,3610000,100,0.3,"DBRmc14",100,1
"57","BIC_kluster_mean",15,3.50700999999768,19,-4,3610000,500,0.3,"DBRmc14",100,1
"58","cal_kluster_mean",15,4.45190999999875,19,-4,3610000,500,0.3,"DBRmc14",100,1
"59","pam_kluster_mean",2,1.09228000000003,19,-17,3610000,500,0.3,"DBRmc14",100,1
"60","ap_kluster_mean",19,0.599070000002394,19,0,3610000,500,0.3,"DBRmc14",100,1
"61","BIC_kluster_frq",15,3.50700999999768,19,-4,3610000,500,0.3,"DBRmc14",100,1
"62","cal_kluster_frq",15,4.45190999999875,19,-4,3610000,500,0.3,"DBRmc14",100,1
"63","pam_kluster_frq",2,1.09228000000003,19,-17,3610000,500,0.3,"DBRmc14",100,1
"64","ap_kluster_frq",19,0.599070000002394,19,0,3610000,500,0.3,"DBRmc14",100,1
"65","BIC_kluster_mean",15,9.11696000000462,19,-4,3610000,1000,0.3,"DBRmc14",100,1
"66","cal_kluster_mean",15,8.82288999999757,19,-4,3610000,1000,0.3,"DBRmc14",100,1
"67","pam_kluster_mean",2,4.72567999999854,19,-17,3610000,1000,0.3,"DBRmc14",100,1
"68","ap_kluster_mean",19,2.9798099999933,19,0,3610000,1000,0.3,"DBRmc14",100,1
"69","BIC_kluster_frq",15,9.11696000000462,19,-4,3610000,1000,0.3,"DBRmc14",100,1
"70","cal_kluster_frq",15,8.82288999999757,19,-4,3610000,1000,0.3,"DBRmc14",100,1
"71","pam_kluster_frq",2,4.72567999999854,19,-17,3610000,1000,0.3,"DBRmc14",100,1
"72","ap_kluster_frq",19,2.9798099999933,19,0,3610000,1000,0.3,"DBRmc14",100,1
"73","BIC_kluster_mean",4,0.720879999998724,19,-15,3610000,100,0.4,"lsbuSRy",100,1
"74","cal_kluster_mean",15,1.13838999999803,19,-4,3610000,100,0.4,"lsbuSRy",100,1
"75","pam_kluster_mean",2,0.0374200000078417,19,-17,3610000,100,0.4,"lsbuSRy",100,1
"76","ap_kluster_mean",6,0.0249999999953434,19,-13,3610000,100,0.4,"lsbuSRy",100,1
"77","BIC_kluster_frq",3,0.720879999998724,19,-16,3610000,100,0.4,"lsbuSRy",100,1
"78","cal_kluster_frq",15,1.13838999999803,19,-4,3610000,100,0.4,"lsbuSRy",100,1
"79","pam_kluster_frq",2,0.0374200000078417,19,-17,3610000,100,0.4,"lsbuSRy",100,1
"80","ap_kluster_frq",6,0.0249999999953434,19,-13,3610000,100,0.4,"lsbuSRy",100,1
"81","BIC_kluster_mean",15,4.04234999999753,19,-4,3610000,500,0.4,"lsbuSRy",100,1
"82","cal_kluster_mean",15,3.44721999999718,19,-4,3610000,500,0.4,"lsbuSRy",100,1
"83","pam_kluster_mean",2,1.00838000000454,19,-17,3610000,500,0.4,"lsbuSRy",100,1
"84","ap_kluster_mean",19,0.562720000004629,19,0,3610000,500,0.4,"lsbuSRy",100,1
"85","BIC_kluster_frq",15,4.04234999999753,19,-4,3610000,500,0.4,"lsbuSRy",100,1
"86","cal_kluster_frq",15,3.44721999999718,19,-4,3610000,500,0.4,"lsbuSRy",100,1
"87","pam_kluster_frq",2,1.00838000000454,19,-17,3610000,500,0.4,"lsbuSRy",100,1
"88","ap_kluster_frq",19,0.562720000004629,19,0,3610000,500,0.4,"lsbuSRy",100,1
"89","BIC_kluster_mean",15,9.64606999999843,19,-4,3610000,1000,0.4,"lsbuSRy",100,1
"90","cal_kluster_mean",15,6.54925999999512,19,-4,3610000,1000,0.4,"lsbuSRy",100,1
"91","pam_kluster_mean",2,4.70265000000014,19,-17,3610000,1000,0.4,"lsbuSRy",100,1
"92","ap_kluster_mean",19,2.64535999999382,19,0,3610000,1000,0.4,"lsbuSRy",100,1
"93","BIC_kluster_frq",15,9.64606999999843,19,-4,3610000,1000,0.4,"lsbuSRy",100,1
"94","cal_kluster_frq",15,6.54925999999512,19,-4,3610000,1000,0.4,"lsbuSRy",100,1
"95","pam_kluster_frq",2,4.70265000000014,19,-17,3610000,1000,0.4,"lsbuSRy",100,1
"96","ap_kluster_frq",19,2.64535999999382,19,0,3610000,1000,0.4,"lsbuSRy",100,1
"97","BIC_kluster_mean",6,0.652300000003306,19,-13,3610000,100,0.5,"nuwLQ0z",100,1
"98","cal_kluster_mean",15,1.17830999999307,19,-4,3610000,100,0.5,"nuwLQ0z",100,1
"99","pam_kluster_mean",2,0.0376100000040606,19,-17,3610000,100,0.5,"nuwLQ0z",100,1
"100","ap_kluster_mean",6,0.0246599999978207,19,-13,3610000,100,0.5,"nuwLQ0z",100,1
"101","BIC_kluster_frq",4,0.652300000003306,19,-15,3610000,100,0.5,"nuwLQ0z",100,1
"102","cal_kluster_frq",15,1.17830999999307,19,-4,3610000,100,0.5,"nuwLQ0z",100,1
"103","pam_kluster_frq",2,0.0376100000040606,19,-17,3610000,100,0.5,"nuwLQ0z",100,1
"104","ap_kluster_frq",6,0.0246599999978207,19,-13,3610000,100,0.5,"nuwLQ0z",100,1
"105","BIC_kluster_mean",15,2.96759999999776,19,-4,3610000,500,0.5,"nuwLQ0z",100,1
"106","cal_kluster_mean",15,3.68662999999709,19,-4,3610000,500,0.5,"nuwLQ0z",100,1
"107","pam_kluster_mean",2,1.03934000000823,19,-17,3610000,500,0.5,"nuwLQ0z",100,1
"108","ap_kluster_mean",19,0.59096000000136,19,0,3610000,500,0.5,"nuwLQ0z",100,1
"109","BIC_kluster_frq",15,2.96759999999776,19,-4,3610000,500,0.5,"nuwLQ0z",100,1
"110","cal_kluster_frq",15,3.68662999999709,19,-4,3610000,500,0.5,"nuwLQ0z",100,1
"111","pam_kluster_frq",2,1.03934000000823,19,-17,3610000,500,0.5,"nuwLQ0z",100,1
"112","ap_kluster_frq",19,0.59096000000136,19,0,3610000,500,0.5,"nuwLQ0z",100,1
"113","BIC_kluster_mean",15,6.15160000000265,19,-4,3610000,1000,0.5,"nuwLQ0z",100,1
"114","cal_kluster_mean",15,6.86486000000616,19,-4,3610000,1000,0.5,"nuwLQ0z",100,1
"115","pam_kluster_mean",2,4.4327399999951,19,-17,3610000,1000,0.5,"nuwLQ0z",100,1
"116","ap_kluster_mean",19,2.7417600000021,19,0,3610000,1000,0.5,"nuwLQ0z",100,1
"117","BIC_kluster_frq",15,6.15160000000265,19,-4,3610000,1000,0.5,"nuwLQ0z",100,1
"118","cal_kluster_frq",15,6.86486000000616,19,-4,3610000,1000,0.5,"nuwLQ0z",100,1
"119","pam_kluster_frq",2,4.4327399999951,19,-17,3610000,1000,0.5,"nuwLQ0z",100,1
"120","ap_kluster_frq",19,2.7417600000021,19,0,3610000,1000,0.5,"nuwLQ0z",100,1
"121","BIC_kluster_mean",10,0.563610000010813,19,-9,3610000,100,0.6,"u6R3nsW",100,1
"122","cal_kluster_mean",15,1.12677999999723,19,-4,3610000,100,0.6,"u6R3nsW",100,1
"123","pam_kluster_mean",3,0.0380499999935273,19,-16,3610000,100,0.6,"u6R3nsW",100,1
"124","ap_kluster_mean",6,0.0251300000073388,19,-13,3610000,100,0.6,"u6R3nsW",100,1
"125","BIC_kluster_frq",15,0.563610000010813,19,-4,3610000,100,0.6,"u6R3nsW",100,1
"126","cal_kluster_frq",15,1.12677999999723,19,-4,3610000,100,0.6,"u6R3nsW",100,1
"127","pam_kluster_frq",2,0.0380499999935273,19,-17,3610000,100,0.6,"u6R3nsW",100,1
"128","ap_kluster_frq",6,0.0251300000073388,19,-13,3610000,100,0.6,"u6R3nsW",100,1
"129","BIC_kluster_mean",15,2.38123999999952,19,-4,3610000,500,0.6,"u6R3nsW",100,1
"130","cal_kluster_mean",15,3.26837000000174,19,-4,3610000,500,0.6,"u6R3nsW",100,1
"131","pam_kluster_mean",2,1.00667000000365,19,-17,3610000,500,0.6,"u6R3nsW",100,1
"132","ap_kluster_mean",19,0.589379999996163,19,0,3610000,500,0.6,"u6R3nsW",100,1
"133","BIC_kluster_frq",15,2.38123999999952,19,-4,3610000,500,0.6,"u6R3nsW",100,1
"134","cal_kluster_frq",15,3.26837000000174,19,-4,3610000,500,0.6,"u6R3nsW",100,1
"135","pam_kluster_frq",2,1.00667000000365,19,-17,3610000,500,0.6,"u6R3nsW",100,1
"136","ap_kluster_frq",19,0.589379999996163,19,0,3610000,500,0.6,"u6R3nsW",100,1
"137","BIC_kluster_mean",15,4.56845000000554,19,-4,3610000,1000,0.6,"u6R3nsW",100,1
"138","cal_kluster_mean",15,5.95025000000256,19,-4,3610000,1000,0.6,"u6R3nsW",100,1
"139","pam_kluster_mean",2,4.40496999999625,19,-17,3610000,1000,0.6,"u6R3nsW",100,1
"140","ap_kluster_mean",19,2.76484000000404,19,0,3610000,1000,0.6,"u6R3nsW",100,1
"141","BIC_kluster_frq",15,4.56845000000554,19,-4,3610000,1000,0.6,"u6R3nsW",100,1
"142","cal_kluster_frq",15,5.95025000000256,19,-4,3610000,1000,0.6,"u6R3nsW",100,1
"143","pam_kluster_frq",2,4.40496999999625,19,-17,3610000,1000,0.6,"u6R3nsW",100,1
"144","ap_kluster_frq",19,2.76484000000404,19,0,3610000,1000,0.6,"u6R3nsW",100,1
"145","BIC_kluster_mean",12,0.558539999992354,19,-7,3610000,100,0.7,"2K57tnp",100,1
"146","cal_kluster_mean",15,1.11908000000287,19,-4,3610000,100,0.7,"2K57tnp",100,1
"147","pam_kluster_mean",3,0.037720000006957,19,-16,3610000,100,0.7,"2K57tnp",100,1
"148","ap_kluster_mean",6,0.0259099999966566,19,-13,3610000,100,0.7,"2K57tnp",100,1
"149","BIC_kluster_frq",15,0.558539999992354,19,-4,3610000,100,0.7,"2K57tnp",100,1
"150","cal_kluster_frq",15,1.11908000000287,19,-4,3610000,100,0.7,"2K57tnp",100,1
"151","pam_kluster_frq",2,0.037720000006957,19,-17,3610000,100,0.7,"2K57tnp",100,1
"152","ap_kluster_frq",6,0.0259099999966566,19,-13,3610000,100,0.7,"2K57tnp",100,1
"153","BIC_kluster_mean",15,2.58948999999673,19,-4,3610000,500,0.7,"2K57tnp",100,1
"154","cal_kluster_mean",15,3.07237000000314,19,-4,3610000,500,0.7,"2K57tnp",100,1
"155","pam_kluster_mean",2,1.0377900000033,19,-17,3610000,500,0.7,"2K57tnp",100,1
"156","ap_kluster_mean",19,0.570519999999087,19,0,3610000,500,0.7,"2K57tnp",100,1
"157","BIC_kluster_frq",15,2.58948999999673,19,-4,3610000,500,0.7,"2K57tnp",100,1
"158","cal_kluster_frq",15,3.07237000000314,19,-4,3610000,500,0.7,"2K57tnp",100,1
"159","pam_kluster_frq",2,1.0377900000033,19,-17,3610000,500,0.7,"2K57tnp",100,1
"160","ap_kluster_frq",19,0.570519999999087,19,0,3610000,500,0.7,"2K57tnp",100,1
"161","BIC_kluster_mean",15,5.15153999999864,19,-4,3610000,1000,0.7,"2K57tnp",100,1
"162","cal_kluster_mean",15,5.59980999999912,19,-4,3610000,1000,0.7,"2K57tnp",100,1
"163","pam_kluster_mean",2,4.30742000000319,19,-17,3610000,1000,0.7,"2K57tnp",100,1
"164","ap_kluster_mean",19,2.61375000000466,19,0,3610000,1000,0.7,"2K57tnp",100,1
"165","BIC_kluster_frq",15,5.15153999999864,19,-4,3610000,1000,0.7,"2K57tnp",100,1
"166","cal_kluster_frq",15,5.59980999999912,19,-4,3610000,1000,0.7,"2K57tnp",100,1
"167","pam_kluster_frq",2,4.30742000000319,19,-17,3610000,1000,0.7,"2K57tnp",100,1
"168","ap_kluster_frq",19,2.61375000000466,19,0,3610000,1000,0.7,"2K57tnp",100,1
